lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
110,0,115.33574855978799,11,21,4,4,1,0,2,0
47,0,100.72812858707883,3,15,4,3,0,0,3,0
27,0,88.26083982981955,11,22,4,2,0,3,0,0
6,0,102.38887066680334,3,11,3,3,1,0,0,0
159,1,134.39560351366933,9,29,4,3,1,0,3,0
58,0,118.9346051056741,4,22,4,2,1,0,2,0
8,0,127.28540159188543,8,29,4,1,1,3,0,0
8,0,199.91550082043696,4,8,4,5,1,0,5,0
11,0,154.5621985293986,9,2,4,0,2,0,1,0
33,0,150.6735614903032,9,11,4,2,0,0,3,0
69,1,76.5,7,22,4,5,2,0,0,0
96,0,135.98381323038413,9,26,3,1,1,0,0,0
212,0,89.351755455226,10,28,4,6,2,0,0,0
60,0,114.01550762204221,6,1,4,0,0,2,0,0
38,0,73.08583987256657,2,3,4,3,1,2,0,0
37,0,69.7417165998554,2,21,4,2,1,1,1,0
156,0,187.22051053255018,6,23,4,2,0,0,5,0
21,0,156.89322363446445,4,21,4,1,1,0,2,0
4,0,203.4587052795046,4,21,4,3,0,0,5,0
7,0,79.0,2,3,4,1,0,1,0,0
27,0,139.0,8,21,4,2,0,2,0,0
279,1,94.24240189103672,11,6,4,3,0,0,0,0
305,1,78.16873882135246,9,21,4,3,0,0,0,0
126,0,118.89192099615468,8,8,4,3,0,2,0,0
3,0,65.00049050217719,11,21,2,0,1,0,0,0
75,0,70.0,3,17,3,3,1,0,0,0
43,0,98.43431356665103,11,2,4,1,0,0,0,0
54,0,85.5559603909186,8,11,3,2,2,0,0,0
97,0,147.32894986771976,7,2,4,2,1,0,2,0
10,0,110.96890872265026,3,6,4,2,0,0,0,0
155,1,137.7,7,16,4,1,1,0,3,0
95,0,111.19268150044897,5,21,4,2,2,1,0,0
35,0,121.2657816803282,5,19,4,1,2,0,3,0
83,0,106.19751920592121,4,18,3,4,1,0,0,0
192,0,110.0,6,24,3,2,0,0,0,0
107,0,94.72594818080209,6,25,4,1,1,1,0,0
51,0,88.4,11,14,4,5,1,0,0,0
179,0,181.35569040291236,6,10,4,5,1,0,4,0
5,0,118.0,3,8,4,1,0,0,1,0
260,0,106.23919796766023,10,15,4,3,0,0,0,0
112,0,233.7908998909772,8,6,4,4,2,0,5,0
183,0,111.86500540544009,8,8,4,3,0,0,0,0
75,0,80.15938443045222,3,15,4,3,0,0,0,0
184,1,128.75373487850695,10,19,4,2,0,0,2,0
89,0,76.35695603693519,7,10,3,3,0,0,0,0
184,0,106.87499921736413,10,4,4,2,0,0,0,0
59,0,102.19622617070378,6,26,4,2,1,2,0,0
174,0,120.49861036500631,9,8,3,3,1,0,0,0
34,0,113.90735707168263,3,23,4,3,0,2,0,0
27,0,135.8179155038342,4,17,4,0,1,0,3,0
1,0,106.62863950211064,7,10,3,10,3,0,0,0
112,0,131.31396336860053,11,26,4,3,0,0,3,0
147,0,79.32242841629657,6,23,4,5,1,0,0,0
126,0,114.17672606949397,6,21,4,4,2,0,2,0
53,0,79.2,11,11,4,1,0,3,0,0
249,0,79.48562581672027,7,14,3,2,1,0,0,0
54,0,121.91274479847165,8,2,4,3,1,0,1,0
32,0,231.65512285494486,6,15,4,3,1,0,5,0
153,0,70.68592052223124,5,9,3,2,1,0,0,0
98,0,115.91450069732619,5,6,4,0,0,2,0,0
56,0,140.70132567858582,5,27,4,1,1,0,3,0
116,0,189.35300979936883,7,19,4,4,1,0,5,0
268,0,105.05439913442397,8,6,4,1,1,0,0,0
146,0,116.27471217554921,6,30,4,2,2,0,0,0
189,0,90.90340872497102,10,3,4,3,0,0,0,0
37,0,88.0,11,6,4,2,0,3,0,0
0,0,138.9876362541857,7,8,4,1,0,2,0,0
10,0,220.56430608029805,6,13,4,1,0,0,5,0
42,0,126.40987688071998,7,9,4,0,1,0,0,0
189,0,110.7194350856565,9,29,4,6,1,0,0,0
44,0,65.17490329900875,3,8,2,0,1,0,0,0
111,1,148.6860286291979,6,10,4,4,1,0,3,0
21,0,296.4923805797182,7,17,4,1,1,0,5,0
28,0,94.35815291098486,5,13,4,1,0,0,0,0
169,1,126.08262549140828,10,2,4,1,0,0,0,0
131,0,103.5,8,10,4,2,0,3,0,0
3,0,121.88161874442166,8,19,3,1,0,0,0,0
4,0,153.96249889028672,3,4,4,1,0,0,2,0
181,0,78.47719215279814,10,10,4,1,0,2,0,0
95,1,79.840560893878,10,29,4,1,1,3,0,0
24,0,77.56862934086784,9,17,3,3,1,0,0,0
423,0,72.77702826291035,7,26,4,1,0,0,0,0
192,1,186.1762316472049,7,20,4,1,1,0,3,0
155,1,118.10757948556206,10,6,4,2,1,0,0,0
9,0,140.0624383463676,6,16,4,1,0,1,0,0
159,0,119.95200502913025,5,25,4,2,0,0,0,0
272,0,95.0,9,21,3,3,0,0,0,0
14,0,106.71104032476866,4,15,4,1,0,3,0,0
33,1,129.32191924398393,9,26,4,3,0,0,0,0
52,1,126.1468469505457,11,9,4,3,0,0,0,0
2,0,95.29590865702562,4,12,2,2,0,1,0,0
151,0,90.99289104315937,7,25,4,2,1,0,0,0
197,0,86.61621910320446,7,17,4,0,1,0,1,0
28,0,148.6724303935954,6,13,4,2,0,0,3,0
20,0,95.0,4,18,4,1,0,0,0,0
180,0,113.87363273222627,9,10,4,3,1,0,0,0
15,0,127.78406660829911,8,18,4,2,1,3,0,0
169,0,89.25,8,1,4,4,0,3,0,0
259,0,97.44269559801693,10,3,4,3,2,0,0,0
74,0,135.0,10,11,4,4,0,0,0,0
59,0,75.61130563309791,3,9,4,2,1,0,0,0
284,0,81.81410995418534,10,16,4,3,2,0,1,0
179,1,99.72010515619272,9,27,3,2,1,1,0,0
142,1,171.55759922449258,8,28,4,1,0,0,2,0
64,1,86.4,11,18,4,2,0,0,0,0
104,1,78.7537206400013,5,27,3,1,2,0,0,0
73,0,116.37260315566941,7,17,4,2,0,3,0,0
151,0,120.32497133429008,7,5,4,4,1,0,3,0
144,0,133.12740997168964,8,23,4,2,0,0,3,0
12,0,153.68590310419432,8,3,4,0,1,0,3,0
44,0,94.296692165984,11,19,4,1,1,0,0,0
79,0,185.2436193001462,9,15,4,3,2,0,3,0
198,0,129.12599117212176,8,12,4,3,2,0,0,0
27,0,103.23967676719808,6,12,4,2,1,0,0,0
10,0,84.08620802500504,2,12,4,1,1,0,0,0
34,1,100.06589733111609,8,27,4,3,1,3,0,0
171,0,111.23859407693264,7,29,4,4,2,0,0,0
35,0,217.00246361824756,8,20,4,1,1,0,4,0
42,0,116.04970275599415,4,11,4,4,0,3,0,0
85,0,104.2355026483988,10,26,4,2,0,0,3,0
15,1,91.0,2,15,4,2,0,0,0,0
322,0,23.439802174517478,10,18,4,2,0,0,0,0
304,0,85.02054727479621,11,4,4,2,0,0,0,0
101,0,102.57216224156184,9,27,3,2,0,0,1,0
279,0,110.0,9,17,4,2,0,0,0,0
50,0,141.85078193206436,9,2,4,2,0,0,3,0
35,0,109.8,8,30,4,4,0,0,0,0
272,0,94.46323857331728,6,24,4,2,1,0,0,0
86,0,127.64510349082339,4,20,4,1,0,0,2,0
171,0,76.95788807368679,8,20,3,5,2,0,0,0
120,0,127.63941348240053,7,8,4,2,1,0,2,0
121,0,125.2720730261116,6,11,4,1,0,0,0,0
12,1,162.49096533560444,8,25,4,1,1,0,1,0
44,0,91.04938854851004,11,19,4,0,1,0,0,0
8,0,128.74898357663096,6,16,4,2,0,2,0,0
14,0,153.55856917069988,8,29,4,1,1,0,5,0
16,1,87.32567361961308,8,28,4,4,2,0,0,0
120,0,111.38359967333587,5,12,4,2,0,0,0,0
195,0,86.5,7,16,4,0,0,0,1,0
13,0,204.02090051516134,5,8,4,6,2,0,5,0
251,1,75.89353134676598,12,28,4,7,2,0,0,0
244,0,97.13456784197875,9,28,4,1,0,1,0,0
149,0,85.5,7,27,4,0,1,3,0,0
11,1,155.58783948548952,6,19,4,1,0,0,2,0
43,0,93.39982141073452,11,1,4,6,0,0,0,0
179,1,100.07775074246089,9,28,3,1,0,0,0,0
275,0,87.56782708398035,9,5,4,4,1,0,0,0
86,1,156.91981391658996,7,25,4,1,0,0,5,0
50,0,63.75,3,8,4,5,1,3,0,0
39,0,77.07459743930643,2,13,4,4,1,2,0,0
150,0,102.63308041396806,7,21,4,2,2,0,0,0
80,0,122.1811432458746,7,25,4,1,2,1,0,0
254,0,108.21311394141628,7,15,3,1,0,0,0,0
38,0,116.1,5,13,4,2,0,3,0,0
150,1,76.55961225999846,5,2,4,2,1,0,0,0
18,0,79.0,2,12,4,2,0,3,0,0
151,0,136.5679080895933,8,15,3,4,2,0,3,0
76,0,143.75399302845688,5,16,4,3,1,0,3,0
23,0,155.47104853428172,8,23,4,2,1,0,3,0
5,0,137.4164453017103,4,2,4,3,0,0,0,0
84,0,75.21559929813623,9,6,3,3,0,0,0,0
17,0,176.99510491604403,6,15,4,2,0,0,3,0
95,0,137.0255540822828,7,12,4,3,0,0,1,0
24,0,118.81887961067923,8,26,4,3,1,2,0,0
386,0,90.0,10,23,3,0,2,1,0,0
193,0,86.57402854804081,7,11,4,1,1,0,1,0
134,0,198.9,5,26,4,3,0,0,5,0
141,0,117.03923134426685,5,24,4,2,1,0,1,0
35,0,190.8602033682959,5,7,4,2,0,0,5,0
28,0,107.455238563379,8,29,4,2,0,1,0,0
29,0,167.3140626807447,6,8,4,1,1,0,3,0
3,0,62.65802073517674,5,11,2,0,0,1,0,0
242,0,91.10683708487055,9,3,4,4,3,0,0,0
149,0,129.43173379336295,6,9,4,2,0,0,2,0
48,0,108.55788261714159,5,7,4,3,1,3,0,0
106,0,103.15593821501633,4,27,4,8,2,0,0,0
37,0,142.49963443308116,3,25,4,1,0,0,0,0
6,0,127.95613428486372,7,11,4,1,0,1,0,0
143,0,108.50779182267762,8,6,4,1,2,3,0,0
46,0,125.46453906643319,9,6,4,2,0,0,2,0
1,0,70.68984209015555,8,12,2,1,0,0,0,0
168,1,126.743197033817,10,1,4,1,0,0,0,0
31,0,86.04112079883079,4,17,4,0,2,0,0,0
145,0,95.2885314382786,4,24,3,0,2,0,0,0
67,0,113.19125397678177,4,13,4,2,0,0,2,0
80,0,118.9480694401463,8,13,4,2,0,0,3,0
145,0,94.64080670719416,6,29,4,1,1,1,0,0
2,0,79.0,2,13,4,1,0,3,0,0
192,0,156.06560724475966,7,15,4,2,1,0,3,0
17,0,136.78213476608943,3,8,4,2,0,0,1,0
34,0,128.0856796824355,8,27,4,4,0,0,0,0
85,0,87.37508274885879,4,13,4,3,0,1,0,0
106,0,78.76676339717046,9,25,3,1,0,2,0,0
35,0,84.7720179979349,2,10,4,2,0,0,0,0
32,0,98.1,5,25,4,1,0,3,0,0
117,0,80.85700986977767,4,10,4,1,0,0,1,0
57,0,118.8,4,22,4,2,0,0,3,0
209,0,68.31625296752215,7,29,4,3,0,0,0,0
102,0,150.3,8,24,4,4,0,0,3,0
239,0,128.7,10,28,4,2,0,0,0,0
28,0,156.0,5,19,4,1,0,0,3,0
39,0,150.3,5,3,4,0,1,0,1,0
151,0,132.628909060872,7,15,4,5,2,0,1,0
201,0,96.6206495809982,7,28,4,1,0,0,0,0
226,0,76.52378564319334,10,29,4,3,2,3,0,0
85,0,123.90474579212373,9,22,4,2,2,0,0,0
66,0,107.35439066896308,4,23,4,1,1,0,0,0
60,0,126.9,5,15,4,2,0,0,0,0
29,0,233.9532517129255,9,16,4,2,1,0,5,0
122,0,91.51355132188424,3,29,4,2,0,0,0,0
55,1,113.38738003049946,11,11,4,2,0,0,0,0
59,0,256.92843553820506,7,8,4,1,1,0,6,0
47,0,100.92692168001773,3,15,4,2,0,0,2,0
156,0,143.31026495320825,9,19,4,2,0,0,1,0
236,0,81.15942740185947,9,27,4,3,0,3,0,0
29,0,98.0988918030161,3,10,4,3,0,0,0,0
150,0,135.16851312774958,9,3,4,2,1,0,0,0
139,0,115.46521076998076,7,11,4,3,1,0,0,0
15,0,165.57763775586614,3,25,4,2,1,0,0,0
94,1,127.08098016684333,4,28,4,2,0,0,0,0
12,1,108.75733590815942,9,11,3,12,4,0,0,0
228,0,107.27264302726219,6,20,4,0,2,0,0,0
46,0,89.49869302532812,5,30,2,2,0,0,0,0
16,0,83.43953412252522,3,8,4,3,0,2,0,0
169,2,118.19706278673434,4,22,4,2,1,0,0,0
174,1,137.7,8,9,4,3,0,0,3,0
173,2,167.68187445655187,7,5,4,1,0,0,4,0
235,0,84.58313808797111,8,3,4,4,1,0,1,0
2,0,177.6051069660107,6,25,4,1,0,0,3,0
11,0,66.70195891204999,8,19,2,3,0,0,0,0
17,0,114.73567533563838,5,25,4,0,1,2,0,0
18,0,109.75522036359085,3,17,4,2,0,0,0,0
50,0,94.5,4,11,4,2,0,3,0,0
135,0,80.19766987318908,5,8,4,3,0,0,0,0
39,1,136.86331751263737,9,27,4,2,0,0,0,0
29,0,76.97106778520258,11,22,4,4,0,0,0,0
14,0,85.0,2,5,4,1,1,0,0,0
42,0,151.38829673391777,7,9,4,2,1,0,1,0
99,1,225.0165094781277,6,16,4,1,1,1,3,0
62,0,65.97893616582637,5,2,4,4,0,0,0,0
289,0,115.76366915723035,7,19,3,2,0,1,0,0
7,0,156.0,6,16,4,3,2,0,3,0
14,0,221.0,5,5,4,1,0,0,5,0
107,0,156.96218431975402,9,27,4,2,1,0,4,0
118,0,97.7801546871895,4,27,4,3,1,0,0,0
78,0,97.30589055186036,4,4,4,4,0,0,3,0
27,1,160.64895742308033,9,4,4,4,0,0,3,0
183,0,110.47417402477315,9,8,4,3,0,0,0,0
280,0,110.0,9,19,3,2,1,0,0,0
25,0,92.28810252742032,3,12,4,0,0,0,0,0
96,0,123.74659070186746,7,25,4,1,0,0,3,0
192,0,90.9,10,19,4,2,0,0,0,0
96,0,129.14655162040745,7,5,4,4,0,0,1,0
160,0,146.54045007486283,8,23,4,1,0,0,2,0
26,0,128.89177699945597,3,21,4,2,0,2,0,0
59,0,121.5,5,19,4,1,0,0,0,0
203,0,101.02267781819509,6,5,3,3,0,0,0,0
118,0,97.70717775305835,6,13,3,2,0,0,0,0
57,0,67.65790488006726,11,18,4,1,1,1,0,0
116,0,145.6779805216383,8,5,4,1,0,0,3,0
175,0,130.05,8,13,4,3,1,0,3,0
128,0,118.91211719356012,8,8,4,3,0,2,0,0
92,1,76.5,7,7,4,4,1,0,0,0
317,0,100.8754997566374,7,5,3,2,0,0,0,0
145,0,96.83382179286178,6,1,4,3,0,0,0,0
123,0,86.46850421804918,4,14,4,2,0,0,0,0
56,0,132.57603582952967,5,13,4,4,1,0,3,0
31,1,126.04313443550538,11,4,4,2,1,0,1,0
346,0,115.13835483411778,9,12,3,2,0,0,0,0
13,0,182.11139030417704,3,25,4,1,1,0,2,0
151,0,99.80719048681694,7,19,4,3,2,0,0,0
157,0,88.3211158630316,7,14,4,2,1,3,0,0
16,0,85.37458173387535,2,21,4,0,0,0,0,0
52,0,129.78961022481207,3,18,4,1,1,0,1,0
102,0,100.66783420486261,9,24,4,3,1,0,0,0
183,0,98.1,10,12,4,1,0,3,0,0
162,0,116.1,9,7,4,2,0,1,0,0
25,0,178.3905891558405,1,1,4,1,1,0,1,0
92,0,99.91208208975965,3,26,4,1,2,0,0,0
230,0,99.26882106984934,9,12,4,1,2,0,0,0
27,0,112.9152372556282,7,12,4,4,1,0,0,0
208,0,90.30478717972831,7,26,4,1,1,2,0,0
9,0,93.0,2,9,4,2,0,0,0,0
165,0,164.83293386693987,7,4,4,2,1,0,2,0
224,1,91.5754465266927,9,30,4,3,0,0,1,0
238,1,107.25500339484093,8,12,4,2,0,0,0,0
114,0,76.46802607820257,7,11,4,1,2,0,0,0
157,1,117.66779938819231,10,6,4,2,1,0,0,0
164,0,146.59527834851903,8,12,4,2,1,0,0,0
235,2,103.81502937040588,10,19,4,3,1,0,2,0
32,0,182.82857502674656,5,14,4,1,1,0,5,0
11,0,79.0,2,12,4,1,1,3,0,0
35,0,114.02355125360641,3,11,4,2,1,0,2,0
209,0,87.57026896121548,9,7,3,3,1,0,0,0
246,0,74.2112468940504,10,23,3,2,0,0,0,0
92,0,142.9551430456057,5,19,4,2,1,0,3,0
49,0,159.3,5,6,4,1,1,0,3,0
155,0,161.74864731745458,8,1,4,2,1,0,0,0
163,0,115.0,10,15,3,0,1,0,0,0
30,0,126.9,3,22,4,1,0,0,0,0
90,0,150.3,8,22,4,4,0,0,3,0
37,0,69.55950016295164,2,20,4,2,1,0,2,0
6,0,121.28891977600004,5,26,4,1,0,3,0,0
15,0,83.08384609421667,3,8,4,1,0,0,0,0
186,0,121.5,8,2,4,2,0,0,0,0
100,0,166.0484510838603,7,10,4,2,0,0,3,0
304,0,89.0,11,3,3,2,0,0,0,0
196,0,138.98590849952706,8,21,4,0,1,0,0,0
2,0,77.89037552939004,11,17,4,9,4,1,0,0
19,0,129.0,9,24,4,0,1,3,0,0
87,0,96.78424083866956,4,13,3,2,0,0,0,0
167,0,105.3,6,27,4,1,0,0,1,0
44,0,94.1265566817663,5,30,4,2,0,3,0,0
61,0,117.18779455227107,5,9,4,3,0,1,0,0
133,0,124.30260440255977,10,13,4,1,1,0,0,0
243,0,90.55437201515686,8,2,4,4,0,0,0,0
106,0,158.92401767445446,11,27,4,2,1,0,1,0
70,0,149.4,9,15,4,2,0,0,3,0
113,0,166.5757470425075,5,1,4,4,1,0,4,0
208,0,89.70149453329165,8,27,4,1,1,3,0,0
137,0,133.89687843701702,8,22,4,3,0,0,3,0
176,1,130.05,8,2,4,4,0,0,0,0
30,0,79.06889342990631,1,15,4,1,0,0,0,0
10,0,111.13395893969972,4,5,4,2,0,0,0,0
171,0,80.75,7,10,4,4,1,3,0,0
54,0,109.05077724769963,6,26,4,2,1,0,0,0
12,1,139.8010780987525,9,29,4,1,0,0,0,0
200,0,90.92395183681575,7,29,3,2,1,0,0,0
130,0,132.3,10,14,4,1,1,0,3,0
104,0,105.03075424548884,5,27,4,2,1,0,1,0
94,0,64.13280198002371,8,28,3,2,2,2,0,0
56,0,149.4,9,8,4,4,1,0,3,0
95,0,77.85389836152434,11,5,3,4,1,0,2,0
224,0,97.50945271216658,8,8,3,2,0,0,0,0
193,0,110.56169763596625,6,24,3,2,0,0,0,0
52,0,140.4,5,15,4,2,0,0,3,0
5,0,201.8959968067404,5,21,3,2,0,0,4,0
7,1,109.34153069538232,8,30,3,3,0,0,0,0
3,0,139.0,7,7,4,2,0,3,0,0
95,0,100.51216886553851,4,27,4,4,1,0,0,0
31,0,66.29,12,3,4,10,5,3,0,0
233,0,104.96286854598105,8,28,4,7,2,0,1,0
184,0,122.13155226406951,9,3,4,2,0,0,2,0
21,0,150.08298831412696,6,11,4,2,0,0,1,0
99,0,150.16814232053343,7,24,4,4,0,0,3,0
246,1,114.8897624618806,9,13,4,3,1,0,0,0
36,0,115.23725444058485,3,24,4,1,0,0,0,0
10,0,119.10939263392748,10,13,4,1,0,0,0,0
49,0,138.50208706202932,7,18,4,3,1,0,3,0
214,2,90.56714402419946,6,26,4,7,2,0,0,0
104,0,72.2972686687148,7,26,3,3,2,0,0,0
47,0,99.40678256303414,3,12,4,2,0,0,0,0
32,0,192.46532116192793,6,8,4,3,0,0,3,0
259,0,89.81942799324673,5,5,4,3,0,0,0,0
92,0,67.98690379783417,7,6,3,3,0,0,0,0
147,1,115.48855157114156,6,1,4,2,0,0,2,0
11,0,126.0,4,7,4,1,1,0,3,0
63,0,116.1,5,16,4,2,0,3,0,0
338,0,80.0,10,7,3,2,1,0,0,0
224,0,69.61338435972428,12,26,4,4,2,3,0,0
49,0,74.8,11,18,4,4,1,3,0,0
207,0,97.8667899603015,8,3,4,1,0,0,1,0
72,1,84.99191208488496,3,17,4,1,0,1,0,0
93,0,153.35137012600288,6,21,4,2,0,0,3,0
178,1,105.76228679913845,9,24,3,3,0,0,0,0
210,0,96.3,10,19,4,4,0,0,0,0
153,0,189.19532772735593,6,13,4,1,2,0,5,0
55,0,99.9,6,20,4,1,1,0,0,0
33,0,72.2649978404132,2,4,4,2,1,1,0,0
129,0,155.67146021641594,7,9,4,2,0,0,3,0
101,0,64.17928247239045,11,7,4,1,0,0,0,0
36,0,113.10143576304081,4,26,4,2,0,0,0,0
104,0,151.08920687572112,10,4,4,2,0,0,1,0
134,0,132.32506918892201,9,1,4,1,2,0,3,0
181,0,120.0,10,11,3,1,0,0,0,0
0,0,99.63102574385358,3,18,3,0,1,0,0,0
103,1,77.8167287868042,5,26,3,1,2,0,0,0
98,0,91.88188251297571,11,25,4,3,1,0,0,0
171,0,112.00904507470553,7,15,4,5,2,0,0,0
63,0,93.77832168252496,9,21,4,3,0,0,0,0
138,0,69.0678077246106,7,9,3,5,2,0,0,0
11,0,121.96523409134548,4,29,4,2,0,3,0,0
32,0,211.44263983693918,7,18,4,2,1,0,3,0
21,0,156.5,6,14,4,3,1,0,1,0
99,0,217.0169369503513,9,18,4,3,1,1,4,0
100,0,79.5303118395127,10,28,4,1,1,3,0,0
25,0,134.63093974055317,8,14,4,2,2,3,0,0
113,1,113.51255164028659,12,27,4,4,1,0,3,0
23,0,233.31813132417338,9,18,4,3,1,0,5,0
15,0,137.83519941702875,4,7,4,3,2,0,1,0
63,0,126.9,6,9,4,2,0,0,0,0
16,0,92.07044691955176,2,13,4,2,0,0,0,0
77,0,78.36269669069294,3,30,4,3,0,2,0,0
56,0,76.05878279686915,3,16,3,3,0,0,1,0
70,0,99.20250304025109,6,3,4,2,2,0,1,0
12,0,219.7914558048152,7,18,4,1,0,0,5,0
10,0,112.83516008297975,6,26,4,0,2,2,0,0
6,0,103.22445801804534,6,25,4,3,1,0,0,0
54,0,107.35074515171446,7,9,4,1,1,0,0,0
44,0,131.4,4,4,4,2,0,0,3,0
117,0,106.02448011599104,3,28,3,1,0,0,3,0
34,0,107.81704990188288,9,2,4,1,1,3,0,0
98,0,143.01151245332022,7,8,4,2,1,0,3,0
372,1,112.56550942071947,9,14,4,2,0,0,0,0
105,0,100.18977828152748,7,16,3,1,0,0,0,0
229,2,175.10961111209892,8,21,4,1,1,0,5,0
0,0,119.73526915510826,9,6,4,0,1,0,2,0
43,0,80.57795152790897,3,13,4,1,1,0,0,0
7,0,131.06099808009682,7,2,4,1,0,3,0,0
13,0,100.52384297481734,9,14,3,1,0,3,0,0
103,0,112.85640806012925,5,2,4,2,0,0,0,0
57,0,119.99668527697959,5,12,4,3,1,0,0,0
22,0,100.86617476138325,8,5,4,2,0,0,0,0
72,0,64.53316245106828,3,13,4,2,1,3,0,0
159,0,187.76950249978762,5,26,4,3,0,0,5,0
180,0,77.32260494686174,7,1,3,4,0,0,0,0
97,0,75.31499347646638,3,15,4,3,0,1,0,0
59,0,124.36404034478741,9,6,4,2,0,1,1,0
136,0,77.51389772275357,8,11,4,3,1,1,0,0
279,0,73.95,11,20,4,4,0,0,0,0
65,0,91.17581930884332,9,5,4,1,0,3,0,0
71,0,151.02691047690269,9,17,4,2,0,0,3,0
50,0,81.79339150252075,3,11,4,2,1,0,2,0
158,0,14.396969316031706,3,23,4,3,0,0,0,0
181,0,89.25,8,9,4,4,0,3,0,0
2,0,169.66076670894583,9,12,4,1,0,0,3,0
30,0,188.3631320375792,6,10,4,1,1,0,5,0
184,1,128.7279863797472,9,16,3,2,0,0,2,0
83,0,123.06068746635997,8,19,4,2,0,0,0,0
175,0,129.03339168973437,8,15,4,2,1,0,2,0
38,0,68.11872280807818,2,16,4,0,1,0,0,0
10,0,140.42324792289696,8,5,4,1,0,0,1,0
76,0,129.06281331529524,7,7,4,2,0,0,3,0
10,1,158.4675833602128,6,22,4,0,1,0,1,0
221,1,95.46574511343955,9,2,4,2,0,0,0,0
252,0,112.98083528305517,9,16,4,0,1,0,1,0
102,0,150.3,8,24,4,4,0,0,3,0
160,0,105.29154754339176,6,24,4,0,1,0,0,0
1,0,87.36799677949023,2,10,4,1,0,1,0,0
26,0,115.98580359143776,4,18,4,1,1,0,0,0
94,0,76.53846084204073,6,14,4,3,0,0,0,0
22,0,79.08626835871026,2,12,4,2,1,2,0,0
31,0,68.09705993203215,2,4,3,2,0,2,0,0
10,0,83.23820984550335,2,13,4,1,1,0,0,0
37,0,88.0,12,13,4,1,0,3,0,0
56,0,92.96558609714116,11,25,4,2,0,0,0,0
23,0,85.0,2,5,4,1,1,0,0,0
277,0,89.43367307224301,10,28,4,2,1,0,0,0
186,0,122.98059145965948,10,1,4,2,2,0,2,0
116,0,113.81921893583208,7,6,3,1,1,0,2,0
40,0,116.1,5,8,4,3,0,3,0,0
137,0,145.362369098938,8,12,4,3,1,0,3,0
28,1,118.71549975991788,9,19,3,2,0,1,0,0
215,0,97.05434936748397,8,28,4,2,0,0,0,0
159,1,97.75,7,7,4,3,1,3,0,0
173,0,112.23606649564282,8,30,4,4,0,0,0,0
183,0,101.87843665700322,10,4,4,3,0,0,0,0
41,0,68.38668178454662,2,11,4,2,0,3,0,0
113,0,139.72636768792512,6,1,4,3,0,0,3,0
123,0,143.1,9,20,4,5,1,0,3,0
192,0,95.48440988286308,8,26,4,2,1,0,0,0
123,0,114.73064995353435,5,22,4,4,2,0,3,0
65,0,125.96883269939023,7,17,4,1,0,1,0,0
245,1,70.1780418836344,10,28,4,2,2,0,0,0
39,0,135.30337197014978,3,22,4,4,1,0,2,0
35,0,171.23157076433506,8,27,4,1,2,1,0,0
72,0,135.31884817580325,9,13,4,3,0,0,0,0
27,0,118.12568931926636,8,19,3,0,1,0,0,0
11,0,154.361991813899,7,2,4,2,0,0,3,0
180,0,120.0,10,10,3,2,1,0,0,0
55,0,148.75976528696904,7,26,4,4,0,0,3,0
104,0,137.30590528220162,7,30,4,2,1,0,1,0
58,0,177.3,5,15,4,1,1,0,5,0
25,1,232.19568122078329,9,24,4,2,0,0,5,0
125,0,102.79104500116678,11,26,4,3,0,0,3,0
153,1,111.29661168829585,7,10,4,1,1,0,0,0
132,0,114.23015287284372,7,14,4,3,1,0,1,0
305,0,52.82038283963333,10,24,4,2,0,0,0,0
50,1,108.0,10,4,4,2,0,3,0,0
159,0,115.45396755409553,8,7,3,3,0,0,0,0
104,0,139.33075603251885,7,15,4,4,1,0,2,0
170,0,137.7,8,22,4,1,1,0,0,0
102,0,87.32804511256633,10,16,3,2,0,0,0,0
223,0,86.03352366291024,7,23,4,1,2,0,0,0
77,0,135.24909098621728,8,2,4,2,1,0,0,0
25,0,158.30509016308116,5,19,4,2,1,0,3,0
13,1,78.02385755615796,10,20,4,2,1,2,0,0
19,0,112.5779694430493,3,3,4,1,0,1,1,0
68,0,74.89650006261186,3,10,4,2,1,0,0,0
4,0,257.7606418876285,4,22,4,2,1,0,3,0
5,0,49.53418296331066,3,4,3,1,1,1,1,0
349,0,123.58546741516213,10,4,3,4,0,0,0,0
239,0,106.96852413025815,7,12,4,2,0,0,0,0
72,1,140.4,5,1,4,1,1,0,3,0
146,0,114.3,5,29,4,1,1,0,0,0
98,0,135.8935481496493,5,18,4,1,0,0,0,0
25,0,106.2,9,9,4,1,0,3,0,0
200,1,64.67565316497365,8,3,4,8,3,0,0,0
29,0,73.12413378495621,11,14,4,3,0,2,0,0
92,0,106.20494491805319,9,30,4,2,0,0,0,0
52,0,96.69261433773482,12,7,4,3,0,0,2,0
30,0,110.89696134053268,5,9,4,2,0,0,0,0
7,0,109.53690229533643,3,27,4,2,0,2,0,0
9,0,149.0,9,13,4,1,0,3,0,0
0,0,46.58513103226174,4,3,3,1,1,0,2,0
111,0,85.67575834479052,6,28,4,2,1,0,1,0
100,1,91.79398991739286,8,5,4,3,1,2,0,0
210,1,94.61242793498722,7,30,4,0,2,0,0,0
205,0,135.64505221456142,9,18,4,2,1,0,1,0
54,0,96.47204520962437,10,10,3,2,0,0,0,0
